id,age,race_raw,sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_degree,two_year_recid,race
6583,31,African-American,1,0,0,0,0,1,0,1
6584,30,Caucasian,1,0,0,1,1,1,0,0
6585,29,African-American,1,1,0,0,3,1,1,1
6586,53,Caucasian,0,0,0,0,6,1,1,0
6587,21,African-American,1,0,1,0,1,1,1,1
6588,21,African-American,1,0,0,0,0,1,0,1
6589,27,African-American,0,0,0,0,1,1,1,1
6591,65,African-American,0,0,0,0,0,1,0,1
6592,59,Caucasian,0,0,0,0,0,0,0,0
6593,59,African-American,1,0,0,0,0,0,0,1
6594,24,African-American,1,0,0,0,0,0,0,1
6595,40,African-American,1,0,0,0,0,1,0,1
6596,51,African-American,1,0,0,0,0,1,1,1
6597,34,African-American,1,1,0,0,10,1,1,1
6601,52,African-American,1,0,0,0,1,1,0,1
6604,38,African-American,1,0,0,0,2,1,1,1
6605,22,African-American,0,0,0,0,0,1,0,1
6606,43,African-American,1,0,0,0,0,1,0,1
6608,32,Caucasian,1,0,0,0,5,1,1,0
6611,55,African-American,1,0,0,0,0,1,0,1
6613,26,African-American,1,0,0,0,2,1,0,1
6614,23,Caucasian,1,0,0,1,1,0,0,0
6616,28,Caucasian,1,0,0,0,1,0,1,0
6626,26,African-American,1,0,0,0,0,1,0,1
6629,28,Caucasian,0,0,0,0,1,0,1,0
6631,43,African-American,1,0,0,0,0,1,1,1
6634,33,African-American,1,0,0,0,21,0,1,1
6636,21,Caucasian,1,0,0,1,0,0,0,0
6637,32,Caucasian,0,0,0,1,0,0,0,0
6638,22,African-American,1,0,0,0,1,1,1,1
6639,51,African-American,1,0,0,0,3,1,0,1
6641,20,African-American,1,0,0,1,2,1,1,1
6642,35,Caucasian,1,0,0,0,2,1,0,0
6645,37,African-American,0,0,0,0,3,1,0,1
6646,28,African-American,1,0,0,0,0,0,1,1
6649,41,Caucasian,1,0,0,0,3,0,1,0
6650,24,African-American,1,0,0,0,0,0,1,1
6651,33,African-American,0,0,0,0,3,0,0,1
6653,30,Caucasian,0,0,0,0,4,1,0,0
6654,20,African-American,1,0,0,0,1,1,1,1
6655,42,African-American,0,0,0,0,1,1,0,1
6657,40,African-American,0,0,0,0,15,1,1,1
6658,39,African-American,1,0,0,0,0,1,1,1
6659,21,African-American,1,0,0,0,0,1,0,1
6660,39,Caucasian,1,0,0,0,2,1,1,0
6661,24,Caucasian,1,0,0,0,0,1,0,0
6662,41,African-American,1,0,0,0,0,1,0,1
6663,39,African-American,1,0,0,0,1,1,0,1
6665,24,African-American,0,0,0,0,3,1,0,1
6667,24,African-American,0,0,0,0,1,1,0,1
6668,29,African-American,1,0,0,0,0,0,1,1
6670,25,Caucasian,1,0,0,0,2,0,1,0
6671,23,Caucasian,0,0,0,0,0,1,1,0
6672,22,African-American,1,0,0,1,1,1,1,1
6681,26,African-American,1,0,3,0,3,0,1,1
6683,24,African-American,0,0,0,0,3,0,1,1
6685,44,African-American,1,0,0,0,0,0,0,1
6686,36,Caucasian,1,0,0,0,1,1,1,0
6687,39,Caucasian,1,0,0,0,10,1,1,0
6688,42,Caucasian,1,0,0,0,0,1,0,0
6689,45,Caucasian,1,0,0,0,1,0,0,0
6690,25,African-American,1,0,1,0,7,1,1,1
6692,33,Caucasian,1,0,0,0,0,1,0,0
6693,25,Caucasian,1,0,0,0,0,0,0,0
6695,32,African-American,1,0,1,0,5,1,0,1
6696,23,African-American,1,0,0,0,0,1,0,1
6697,39,Caucasian,1,0,0,0,0,0,0,0
6698,27,African-American,1,0,0,0,12,1,1,1
6699,35,Caucasian,0,0,0,0,4,0,0,0
6702,38,African-American,0,0,0,0,0,0,0,1
6703,30,African-American,1,0,0,0,4,1,0,1
6704,30,Caucasian,1,0,0,0,1,1,0,0
6705,30,Caucasian,0,0,0,0,0,0,0,0
6706,26,African-American,1,1,1,0,18,1,1,1
6708,31,African-American,1,0,0,0,2,1,0,1
6715,25,African-American,0,0,0,0,0,0,0,1
6717,26,Caucasian,0,0,0,0,1,1,0,0
6719,38,African-American,1,0,0,0,2,1,1,1
6721,37,African-American,0,0,0,0,0,0,0,1
6722,34,Caucasian,1,0,0,1,3,0,0,0
6730,31,African-American,0,0,0,0,0,0,0,1
6731,29,Caucasian,0,0,0,0,0,0,0,0
6732,20,Caucasian,1,1,0,0,1,1,1,0
6733,22,African-American,1,0,0,0,0,1,0,1
6737,24,African-American,1,0,0,0,2,0,1,1
6739,47,African-American,1,0,0,0,0,1,1,1
6740,36,African-American,0,0,0,0,1,1,1,1
6741,21,African-American,1,0,0,0,1,0,0,1
6744,25,African-American,1,0,1,0,3,0,1,1
6747,23,African-American,1,0,0,1,5,1,1,1
6749,24,Caucasian,0,0,0,0,0,0,0,0
6751,35,Caucasian,1,0,0,0,2,1,1,0
6755,19,African-American,0,0,0,0,0,0,1,1
6756,32,Caucasian,1,0,0,0,0,1,1,0
6758,39,Caucasian,0,0,0,0,0,0,1,0
6759,30,African-American,1,4,0,0,12,1,1,1
6760,33,African-American,1,0,0,0,2,1,0,1
6763,36,Caucasian,0,0,0,0,0,0,0,0
6766,29,African-American,1,0,1,1,8,1,1,1
6769,40,Caucasian,0,0,0,0,0,1,0,0
6771,53,African-American,1,0,0,0,4,1,0,1
6773,28,Caucasian,0,0,0,0,0,0,0,0
6775,27,African-American,1,0,1,0,9,1,1,1
6776,55,Caucasian,1,0,0,0,0,1,0,0
6778,22,African-American,1,1,0,0,1,0,0,1
6780,34,African-American,0,0,0,0,1,1,0,1
6781,55,Caucasian,1,0,0,0,1,0,0,0
6783,47,African-American,0,0,1,1,21,0,1,1
6788,61,African-American,1,0,0,0,12,1,0,1
6791,57,African-American,1,0,0,0,3,1,0,1
6793,38,Caucasian,0,0,0,0,2,0,0,0
6794,25,Caucasian,1,4,0,1,13,1,1,0
6796,23,African-American,1,0,0,0,0,1,1,1
6798,23,Caucasian,1,0,0,0,3,1,0,0
6800,20,African-American,1,0,0,0,0,1,0,1
6801,44,Caucasian,1,0,0,0,1,1,0,0
6802,38,Caucasian,0,0,0,0,1,0,0,0
6803,56,African-American,1,0,0,0,5,1,1,1
6804,43,Caucasian,1,0,0,0,2,1,1,0
6805,22,African-American,1,0,0,0,0,1,1,1
6809,29,African-American,1,0,0,0,0,1,0,1
6810,22,African-American,1,0,0,0,1,1,1,1
6811,23,African-American,1,0,0,0,3,1,1,1
6812,24,Caucasian,1,0,0,1,1,1,0,0
6815,21,African-American,1,0,1,0,2,1,0,1
6816,29,African-American,0,0,0,0,0,0,0,1
6818,51,Caucasian,0,0,0,0,0,0,1,0
6820,25,African-American,1,0,0,0,1,1,0,1
6825,62,African-American,1,0,0,0,22,1,1,1
6827,25,African-American,1,0,0,0,0,1,1,1
6828,27,Caucasian,1,0,0,0,2,1,0,0
6830,22,Caucasian,0,0,0,0,3,1,1,0
6836,21,Caucasian,1,0,0,0,0,1,1,0
6838,39,Caucasian,0,0,0,0,2,1,1,0
6840,43,African-American,1,0,0,0,8,1,1,1
6846,22,African-American,1,0,0,0,0,0,1,1
6847,28,African-American,0,0,0,0,4,1,0,1
6850,43,Caucasian,1,0,0,0,0,1,1,0
6851,27,Caucasian,1,0,0,0,7,1,1,0
6855,31,Caucasian,1,0,0,0,1,1,1,0
6857,28,African-American,0,0,0,0,0,0,0,1
6858,58,Caucasian,1,0,0,0,3,0,0,0
6859,22,Caucasian,1,0,0,0,0,1,1,0
6862,31,African-American,1,0,0,0,5,1,0,1
6863,33,African-American,1,0,0,0,0,1,0,1
6864,26,African-American,1,0,0,0,6,0,1,1
6866,23,African-American,0,0,1,0,1,0,0,1
6870,32,Caucasian,1,0,0,0,11,1,0,0
6875,22,Caucasian,1,0,0,0,0,1,0,0
6877,35,African-American,0,0,0,0,2,1,0,1
6878,47,Caucasian,1,0,0,0,1,1,1,0
6882,29,African-American,1,0,0,1,17,1,1,1
6883,54,Caucasian,0,0,0,0,1,0,0,0
6884,29,Caucasian,1,0,0,0,0,1,0,0
6886,51,African-American,1,0,0,0,17,1,1,1
6888,36,African-American,0,0,0,0,0,0,0,1
6889,35,Caucasian,1,0,0,0,3,0,1,0
6892,20,African-American,1,0,0,1,1,1,1,1
6893,25,African-American,1,0,0,0,0,1,0,1
6894,29,African-American,1,0,0,0,2,0,0,1
6899,39,Caucasian,1,0,0,0,0,0,0,0
6900,30,African-American,1,0,0,0,1,1,1,1
6901,23,African-American,0,0,0,0,0,1,0,1
6904,23,African-American,0,0,0,0,1,1,0,1
6908,30,African-American,1,0,0,0,21,1,1,1
6910,33,African-American,1,0,0,3,18,1,1,1
6915,30,African-American,1,0,1,0,9,1,1,1
6916,23,African-American,1,0,0,0,1,1,0,1
6919,27,African-American,0,0,0,0,0,1,1,1
6920,38,African-American,1,0,1,0,10,0,0,1
6921,42,African-American,1,0,0,0,1,1,0,1
6923,31,African-American,1,0,0,0,0,1,0,1
6924,23,African-American,1,0,0,0,2,1,1,1
6926,31,Caucasian,1,0,0,0,1,1,1,0
6927,43,African-American,1,0,0,0,1,0,1,1
6929,39,Caucasian,1,0,0,0,0,1,0,0
6931,31,African-American,1,0,0,0,0,0,0,1
6932,22,Caucasian,1,0,0,0,3,1,1,0
6934,33,African-American,0,0,0,0,0,1,0,1
6936,23,African-American,1,0,0,0,1,1,1,1
6937,29,Caucasian,0,0,0,0,0,1,0,0
6939,62,Caucasian,1,0,0,0,2,1,0,0
6941,56,African-American,0,0,0,0,1,1,1,1
6943,24,African-American,0,0,0,0,4,1,1,1
6944,44,Caucasian,0,0,0,0,0,0,0,0
6946,22,African-American,1,0,1,0,2,1,1,1
6947,28,African-American,0,0,0,0,4,1,1,1
6948,30,African-American,1,0,0,0,0,1,0,1
6949,32,Caucasian,1,0,0,0,1,0,1,0
6950,51,Caucasian,1,0,0,0,3,1,0,0
6952,21,African-American,1,0,0,0,0,1,0,1
6955,21,African-American,1,0,0,0,2,1,1,1
6957,27,African-American,1,0,0,0,3,1,1,1
6960,31,African-American,0,0,0,0,0,1,0,1
6961,33,African-American,1,0,0,0,0,0,1,1
6963,49,Caucasian,0,0,0,0,2,1,0,0
6967,20,Caucasian,1,0,0,5,0,0,0,0
6968,31,African-American,1,0,0,1,10,1,1,1
6971,25,African-American,1,0,0,0,5,1,1,1
6975,23,African-American,1,0,1,0,4,1,1,1
6976,26,Caucasian,1,0,0,0,0,0,0,0
6979,28,Caucasian,1,0,0,0,1,0,0,0
6980,28,African-American,0,0,0,0,13,1,1,1
6981,39,Caucasian,1,0,0,0,0,1,1,0
6983,52,African-American,1,0,0,0,4,0,0,1
6991,30,African-American,1,0,0,0,2,1,1,1
6996,21,African-American,0,0,0,0,0,0,1,1
6997,25,African-American,1,0,0,0,2,0,1,1
6999,22,African-American,1,0,0,0,0,1,0,1
7003,61,African-American,1,0,0,0,20,0,1,1
7004,24,Caucasian,1,0,0,2,2,1,0,0
7006,26,Caucasian,0,0,0,0,2,1,1,0
7007,34,African-American,0,0,0,0,6,1,0,1
7008,45,African-American,1,1,0,0,12,0,1,1
7010,54,African-American,1,0,0,0,4,1,1,1
7011,51,African-American,1,0,0,0,8,0,0,1
7012,28,African-American,1,0,0,0,0,1,0,1
7015,23,Caucasian,1,0,0,0,0,1,0,0
7020,30,Caucasian,1,0,0,0,0,1,1,0
7022,25,African-American,1,0,0,0,0,0,1,1
7023,25,Caucasian,1,0,0,0,2,1,0,0
7024,28,Caucasian,1,0,0,0,2,1,0,0
7025,32,African-American,0,0,0,0,0,0,1,1
7026,35,African-American,1,0,0,0,7,1,0,1
7027,49,African-American,1,0,0,0,0,0,1,1
7028,36,Caucasian,1,0,0,0,5,1,1,0
7029,33,African-American,1,0,0,0,16,0,1,1
7032,58,Caucasian,0,0,0,0,1,0,0,0
7033,22,African-American,1,0,0,0,2,1,0,1
7034,28,Caucasian,1,0,0,0,2,1,1,0
7037,26,African-American,1,0,1,0,6,1,1,1
7039,36,Caucasian,0,0,0,0,3,1,1,0
7040,23,Caucasian,1,0,0,0,0,1,0,0
7041,22,African-American,1,0,0,0,0,1,1,1
7043,26,African-American,1,0,0,0,0,1,0,1
7044,25,African-American,1,0,0,0,1,1,0,1
7048,28,African-American,1,0,0,0,0,0,1,1
7051,56,African-American,1,0,0,0,1,1,0,1
7053,36,African-American,1,0,0,0,0,1,0,1
7054,51,Caucasian,1,0,0,0,0,0,0,0
7060,35,African-American,0,2,0,0,9,1,0,1
7061,24,Caucasian,1,0,0,0,0,0,1,0
7064,27,African-American,1,0,0,0,6,0,1,1
7067,22,Caucasian,1,0,1,0,2,1,1,0
7074,23,Caucasian,0,0,0,0,4,0,1,0
7076,27,Caucasian,0,0,0,0,0,0,1,0
7077,31,African-American,1,0,0,0,8,1,1,1
7079,25,Caucasian,1,0,0,1,3,1,0,0
7080,52,Caucasian,0,0,0,0,0,0,0,0
7084,24,Caucasian,0,0,0,0,0,1,0,0
7092,38,Caucasian,1,0,0,0,2,1,0,0
7098,20,African-American,1,0,0,0,3,1,1,1
7099,34,African-American,1,0,0,0,2,1,0,1
7100,25,African-American,1,0,0,0,11,0,1,1
7101,24,Caucasian,0,0,0,0,0,1,0,0
7104,49,Caucasian,1,0,0,0,4,0,1,0
7105,27,African-American,1,0,0,0,15,1,1,1
7107,28,African-American,1,0,0,0,10,1,1,1
7109,55,Caucasian,1,0,0,0,0,1,0,0
7111,47,Caucasian,1,0,0,0,3,0,1,0
7112,55,African-American,1,0,0,0,10,0,1,1
7114,22,African-American,1,0,0,0,0,1,1,1
7116,32,African-American,1,0,0,0,9,1,0,1
7117,55,Caucasian,1,0,0,0,0,1,0,0
7119,23,African-American,1,0,0,0,3,0,0,1
7120,54,Caucasian,1,0,0,0,2,1,1,0
7123,27,African-American,1,0,0,0,0,0,1,1
7125,29,African-American,0,0,0,0,5,1,0,1
7126,45,Caucasian,0,0,0,0,0,0,0,0
7130,40,Caucasian,1,0,0,0,4,1,1,0
7131,38,African-American,1,0,0,0,7,1,1,1
7136,26,African-American,1,0,0,0,3,1,1,1
7139,37,African-American,0,0,0,0,0,1,0,1
7141,41,Caucasian,1,0,0,0,1,1,0,0
7143,57,African-American,1,0,0,0,1,1,0,1
7144,34,African-American,1,0,0,0,3,0,0,1
7145,29,African-American,1,0,0,0,1,1,1,1
7149,22,Caucasian,1,0,0,0,1,1,0,0
7150,22,African-American,0,0,0,0,0,0,1,1
7153,21,African-American,1,0,0,0,0,0,0,1
7154,56,Caucasian,1,0,0,0,1,0,0,0
7156,48,African-American,1,0,0,0,4,1,0,1
7158,27,Caucasian,1,0,0,0,2,1,1,0
7160,23,African-American,1,0,0,1,5,1,1,1
7162,47,African-American,1,0,0,0,3,1,1,1
7163,33,African-American,1,0,1,0,6,0,1,1
7164,58,Caucasian,1,0,0,0,1,1,0,0
7166,33,African-American,0,0,0,0,1,1,0,1
7167,40,African-American,0,0,0,0,2,0,0,1
7170,22,Caucasian,1,0,0,0,0,1,0,0
7171,39,Caucasian,1,0,0,0,2,1,0,0
7176,35,Caucasian,1,0,0,1,1,1,0,0
7178,43,African-American,1,0,0,0,7,1,1,1
7184,26,African-American,1,0,0,0,2,1,1,1
7186,39,Caucasian,0,0,0,0,1,1,0,0
7187,36,African-American,1,0,0,1,16,0,1,1
7189,21,Caucasian,1,0,0,0,0,0,1,0
7196,53,African-American,1,0,0,0,6,1,0,1
7197,37,Caucasian,1,0,0,0,0,1,0,0
7198,21,African-American,1,0,0,0,1,1,1,1
7199,28,African-American,1,0,0,0,1,1,0,1
7200,21,African-American,1,0,0,0,1,1,0,1
7203,56,African-American,1,0,0,0,0,1,0,1
7204,30,Caucasian,1,0,0,0,3,0,0,0
7205,27,Caucasian,1,0,0,0,0,1,1,0
7210,27,African-American,1,0,0,0,1,1,0,1
7211,41,African-American,1,0,0,1,7,0,1,1
7214,30,African-American,0,0,0,0,7,0,1,1
7216,32,African-American,1,0,1,3,7,1,1,1
7219,32,African-American,1,0,0,0,3,1,0,1
7222,34,Caucasian,0,0,0,0,5,1,1,0
7223,46,African-American,1,0,0,0,3,1,0,1
7224,24,African-American,1,0,0,0,1,1,1,1
7225,32,African-American,1,0,0,1,7,1,1,1
7226,43,Caucasian,1,0,0,0,6,1,1,0
7227,50,Caucasian,1,0,0,0,3,1,0,0
7228,30,Caucasian,1,3,0,0,4,1,1,0
7231,37,African-American,1,0,0,0,3,0,0,1
7237,40,Caucasian,1,0,0,0,3,0,0,0
7238,53,Caucasian,0,0,0,0,0,0,0,0
7240,33,African-American,1,0,0,0,4,0,0,1
7242,22,African-American,0,0,0,0,0,0,0,1
7243,27,African-American,1,0,0,0,2,0,1,1
7245,25,African-American,1,0,0,0,5,0,1,1
7246,24,Caucasian,1,0,0,0,2,1,0,0
7247,24,African-American,0,0,0,0,2,1,1,1
7249,26,African-American,0,0,0,0,1,1,0,1
7252,26,African-American,0,0,0,0,3,1,1,1
7254,20,Caucasian,1,0,0,0,0,1,1,0
7255,27,African-American,1,0,0,0,4,0,1,1
7257,24,Caucasian,1,0,0,0,1,1,1,0
7258,26,African-American,1,0,0,0,8,1,1,1
7259,26,Caucasian,1,0,0,0,5,0,0,0
7265,64,African-American,1,0,0,0,13,0,0,1
7266,24,Caucasian,1,0,0,0,0,1,0,0
7269,57,Caucasian,0,0,0,0,0,0,0,0
7271,46,Caucasian,0,0,0,0,0,0,0,0
7272,56,African-American,1,0,0,0,16,1,0,1
7275,39,Caucasian,0,0,0,0,0,0,0,0
7276,68,Caucasian,1,0,0,0,4,0,0,0
7279,28,African-American,1,0,0,0,1,0,1,1
7280,39,African-American,1,0,0,0,19,0,1,1
7281,38,Caucasian,1,0,0,0,0,0,0,0
7283,25,African-American,0,0,0,0,3,0,0,1
7284,25,Caucasian,1,0,0,1,2,1,0,0
7285,21,African-American,1,0,0,0,3,1,1,1
7286,31,Caucasian,1,0,0,0,2,1,0,0
7288,33,African-American,1,0,0,0,3,1,1,1
7289,26,African-American,1,0,0,0,20,1,1,1
7292,35,African-American,0,0,0,0,13,1,0,1
7293,34,African-American,1,0,6,1,19,0,0,1
7298,42,African-American,0,0,0,0,1,1,0,1
7299,26,African-American,1,1,2,0,9,1,1,1
7301,36,African-American,1,0,0,0,2,1,1,1
7302,41,African-American,1,1,1,0,24,1,1,1
7304,27,Caucasian,1,0,0,0,0,1,0,0
7308,45,Caucasian,1,0,0,0,3,1,1,0
7310,34,Caucasian,1,0,0,0,5,1,0,0
7312,25,Caucasian,1,0,1,0,6,1,1,0
7315,24,African-American,1,0,0,0,2,0,1,1
7317,27,African-American,1,0,0,0,2,1,0,1
7319,30,Caucasian,1,0,0,1,2,0,1,0
7320,22,Caucasian,1,0,2,0,3,1,1,0
7321,27,African-American,1,0,0,0,0,1,0,1
7323,41,African-American,1,0,0,0,19,1,1,1
7324,30,Caucasian,1,0,0,0,0,1,0,0
7326,24,African-American,1,0,0,0,3,1,0,1
7327,39,African-American,1,0,0,0,0,0,0,1
7330,32,African-American,0,0,0,0,3,1,1,1
7331,29,Caucasian,0,0,0,0,0,1,1,0
7334,26,African-American,1,0,1,0,24,1,1,1
7335,24,African-American,1,0,0,0,2,1,1,1
7338,20,African-American,1,1,1,1,4,1,1,1
7339,25,African-American,1,0,0,1,1,0,1,1
7340,31,Caucasian,0,0,0,0,0,1,1,0
7341,25,African-American,1,0,0,0,0,0,1,1
7342,41,Caucasian,1,0,0,0,0,1,1,0
7343,25,Caucasian,1,0,0,0,0,1,0,0
7344,25,African-American,1,0,0,0,2,1,1,1
7345,22,African-American,1,0,0,0,1,1,1,1
7347,25,African-American,0,0,0,0,0,1,0,1
7348,38,African-American,1,0,0,0,0,0,0,1
7354,49,Caucasian,0,0,0,0,4,0,0,0
7355,35,Caucasian,0,0,0,0,2,0,0,0
7359,21,Caucasian,1,0,0,0,1,1,0,0
7362,24,African-American,0,0,0,1,11,0,1,1
7365,28,Caucasian,1,0,0,0,3,1,0,0
7369,34,African-American,1,0,0,0,4,1,1,1
7370,57,African-American,1,0,0,0,8,0,0,1
7373,40,African-American,1,0,0,0,15,1,1,1
7375,22,African-American,1,0,0,0,2,0,1,1
7380,37,African-American,1,0,0,0,3,0,1,1
7381,43,African-American,0,0,0,0,0,1,0,1
7382,26,African-American,1,0,0,0,5,1,1,1
7383,24,Caucasian,1,0,0,0,2,1,1,0
7385,56,Caucasian,1,0,0,0,1,1,1,0
7386,23,African-American,1,0,0,1,2,1,1,1
7387,43,Caucasian,1,0,0,0,12,1,0,0
7391,21,African-American,1,0,0,0,0,1,1,1
7392,51,African-American,1,0,0,0,2,1,0,1
7393,20,African-American,1,0,0,0,0,0,1,1
7395,42,African-American,1,0,0,0,17,1,1,1
7400,30,African-American,0,0,0,0,2,0,0,1
7402,28,Caucasian,1,1,1,1,4,0,1,0
7405,24,Caucasian,0,0,0,0,9,0,1,0
7406,22,African-American,1,0,0,0,1,1,1,1
7410,50,Caucasian,1,0,0,0,1,1,0,0
7411,30,African-American,1,0,0,0,5,0,0,1
7412,28,Caucasian,1,0,0,0,0,1,1,0
7413,21,African-American,1,0,0,0,3,1,1,1
7417,51,Caucasian,0,0,0,0,0,1,0,0
7419,21,African-American,1,0,0,0,1,1,0,1
7420,29,Caucasian,1,0,0,0,0,1,1,0
7421,43,Caucasian,1,0,0,0,0,0,0,0
7422,22,African-American,1,0,0,0,1,1,0,1
7423,52,African-American,1,0,0,0,0,1,1,1
7424,36,African-American,1,0,0,0,0,1,0,1
7425,24,African-American,1,0,0,0,0,1,0,1
7426,26,African-American,1,0,1,0,5,1,0,1
7427,27,African-American,1,0,0,0,8,0,0,1
7429,19,Caucasian,1,0,0,0,0,0,1,0
7432,26,Caucasian,1,0,0,0,2,1,0,0
7435,29,African-American,0,0,0,0,0,1,0,1
7437,29,Caucasian,0,0,0,0,20,1,1,0
7439,38,African-American,1,0,0,0,1,1,1,1
7440,34,African-American,1,1,0,0,5,1,0,1
7443,29,African-American,0,0,0,0,1,0,0,1
7444,24,African-American,1,0,0,0,1,1,0,1
7446,50,Caucasian,1,0,0,0,0,1,0,0
7447,24,African-American,0,0,0,0,0,0,0,1
7448,31,African-American,0,0,0,0,0,1,0,1
7449,36,African-American,1,0,0,0,13,1,1,1
7450,32,African-American,1,0,0,0,13,0,1,1
7454,42,African-American,1,0,0,0,1,0,1,1
7455,22,African-American,1,0,0,0,0,1,0,1
7457,26,African-American,1,0,0,0,5,1,1,1
7459,26,African-American,1,0,0,0,10,1,1,1
7462,53,Caucasian,1,0,0,0,3,0,1,0
7464,23,African-American,1,0,1,2,2,1,1,1
7465,22,Caucasian,1,0,0,0,0,1,0,0
7466,27,Caucasian,1,0,0,0,0,0,0,0
7468,42,Caucasian,1,0,0,0,2,1,1,0
7469,31,African-American,1,0,0,0,4,1,1,1
7472,80,Caucasian,1,0,0,0,0,0,0,0
7476,68,African-American,1,0,0,0,6,0,0,1
7477,23,African-American,1,0,0,0,1,1,0,1
7478,36,African-American,1,0,0,0,4,1,1,1
7479,24,Caucasian,1,0,0,0,0,1,0,0
7481,21,Caucasian,1,0,0,1,0,1,1,0
7482,26,African-American,1,0,0,0,3,0,1,1
7484,30,African-American,0,0,0,0,8,1,1,1
7487,36,Caucasian,1,0,0,0,1,1,0,0
7488,21,African-American,1,0,0,0,0,1,1,1
7490,31,African-American,0,0,0,0,1,0,0,1
7493,20,African-American,0,0,0,0,0,1,1,1
7495,49,Caucasian,1,0,0,0,4,0,0,0
7496,24,Caucasian,1,0,0,0,0,1,0,0
7497,20,African-American,1,0,0,0,0,1,1,1
7499,44,Caucasian,1,0,0,0,1,0,0,0
7500,25,African-American,0,0,0,0,1,1,0,1
7502,41,Caucasian,1,0,0,0,11,1,1,0
7503,25,African-American,1,0,0,0,1,1,0,1
7510,33,African-American,1,0,0,0,0,1,0,1
7511,20,African-American,1,0,0,0,0,1,1,1
7513,21,African-American,1,0,0,0,1,1,1,1
7514,44,Caucasian,1,0,0,0,3,1,0,0
7515,23,African-American,1,0,0,1,1,1,1,1
7516,35,African-American,1,0,0,0,0,0,1,1
7517,41,African-American,0,0,0,0,0,0,0,1
7519,30,African-American,1,0,0,0,1,1,0,1
7522,36,African-American,1,0,0,0,7,1,1,1
7523,26,African-American,1,0,0,0,1,1,1,1
7526,23,Caucasian,1,0,0,0,0,0,1,0
7530,43,African-American,0,0,0,1,9,0,0,1
7531,30,African-American,1,0,0,0,3,1,1,1
7534,44,Caucasian,1,0,0,0,1,1,1,0
7536,39,Caucasian,1,0,0,0,1,1,0,0
7540,31,African-American,1,0,0,0,6,1,1,1
7541,63,Caucasian,1,0,0,0,5,0,0,0
7542,66,African-American,0,0,0,0,11,1,1,1
7545,24,Caucasian,1,0,0,2,3,1,0,0
7546,21,Caucasian,1,1,0,3,2,0,0,0
7547,48,Caucasian,0,0,0,0,0,1,0,0
7548,37,African-American,1,0,0,0,0,1,0,1
7551,21,African-American,1,0,0,0,0,0,1,1
7555,64,Caucasian,0,0,0,0,0,0,0,0
7556,22,Caucasian,1,0,0,0,0,0,0,0
7559,43,Caucasian,1,0,0,0,8,1,0,0
7560,25,Caucasian,1,0,0,0,3,1,1,0
7561,33,Caucasian,1,0,0,0,10,1,0,0
7562,26,African-American,1,0,0,0,1,1,0,1
7563,33,Caucasian,0,0,0,0,1,0,0,0
7570,44,African-American,1,0,0,0,0,1,0,1
7571,31,African-American,1,0,0,0,0,1,0,1
7572,50,Caucasian,1,0,0,0,9,0,1,0
7573,33,African-American,1,0,2,2,16,1,1,1
7576,31,African-American,1,0,0,0,1,1,1,1
7578,43,African-American,0,0,0,0,2,0,0,1
7581,27,African-American,1,0,0,0,0,0,1,1
7587,31,African-American,1,0,0,0,6,0,1,1
7589,26,African-American,1,0,0,0,2,1,1,1
7591,20,African-American,1,2,2,0,4,1,1,1
7596,29,African-American,1,3,0,0,6,1,0,1
7602,31,African-American,1,0,0,1,11,1,1,1
7604,59,Caucasian,1,0,0,0,0,0,0,0
7605,49,African-American,1,0,0,0,1,0,1,1
7606,36,Caucasian,1,0,0,0,11,0,1,0
7607,23,African-American,0,0,0,0,1,1,0,1
7611,46,Caucasian,1,0,0,0,26,1,1,0
7612,59,Caucasian,1,0,0,0,2,0,1,0
7615,34,African-American,1,0,0,0,0,1,0,1
7620,54,African-American,1,0,0,0,1,1,0,1
7622,24,African-American,1,0,1,0,3,1,1,1
7631,22,Caucasian,1,0,0,0,0,1,1,0
7634,36,African-American,1,0,0,0,0,1,0,1
7635,61,Caucasian,1,0,0,0,0,0,0,0
7636,38,African-American,0,0,0,0,0,0,0,1
7639,32,African-American,1,0,0,0,0,1,0,1
7640,37,Caucasian,1,0,0,0,1,1,1,0
7644,21,African-American,1,0,0,0,4,1,0,1
7645,57,African-American,1,0,0,0,0,1,1,1
7647,68,African-American,1,0,0,0,2,1,0,1
7648,24,African-American,1,0,0,0,0,0,0,1
7649,46,African-American,1,0,0,0,3,1,1,1
7650,41,Caucasian,1,0,0,0,1,1,1,0
7652,25,African-American,1,0,0,2,8,1,1,1
7653,24,African-American,1,0,0,0,7,1,1,1
7654,41,African-American,1,0,0,0,1,1,0,1
7659,33,Caucasian,1,0,0,0,1,1,0,0
7660,23,African-American,1,0,0,0,0,1,0,1
7661,47,Caucasian,0,0,0,0,28,1,1,0
7663,51,Caucasian,0,0,0,0,0,1,0,0
7667,36,Caucasian,1,0,0,0,1,0,0,0
7669,43,African-American,1,0,0,0,0,0,0,1
7670,26,African-American,1,0,0,0,4,1,1,1
7673,60,African-American,1,0,0,0,1,1,0,1
7674,24,African-American,1,0,0,0,0,0,1,1
7675,20,Caucasian,1,0,0,0,0,1,1,0
7677,28,Caucasian,0,0,0,0,0,0,0,0
7678,28,African-American,1,0,2,0,7,1,1,1
7679,58,Caucasian,1,0,0,0,2,0,1,0
